sanntach	s̪ ã ũ n̪ˠ t̪ˠ ə x
saoghal	s̪ ɯː u l̪ˠ
saoil	s̪ ɯː l
saoire	s̪ ɯː rʲ ə
saoirse	s̪ ɯː rˠ ʃ ə
saor	s̪ ɯː ɾ
saorsa	s̪ ɯː rˠ s̪ ə
seabhag	ʃ ɔ a k
seacaid	ʃ ɛ x k a tʲ
seach	ʃ ɛ x
seachain	ʃ ɛ x ɪ n
seachainn	ʃ ɛ x ɪ ɲ
seachd	ʃ ɛ x k
seachdad	ʃ ɛ x k ə t̪
seachdain	ʃ ɛ x k a i ɲ
seachdamh	ʃ ɑ x k ə v
seachdnair	ʃ ɛ x k ə ɾʲ
seachdnar	ʃ æ x k n ə ɾ
seachdnaran	ʃ ɛ x k ə ɾ ə n
seadh	ʃ ɤ ɣ
seagal	ʃ e k ə l̪ˠ
seagh	ʃ ɤ ɣ
seagsaidh	s e k s i
sealg	ʃ a l̪ˠ a k
seall	ʃ a u l̪ˠ
sealladh	ʃ a l̪ˠ ə ɣ
sealltainn	ʃ a u l̪ˠ t̪ ɪ ɲ
sean	ʃ ɛ n
seanair	ʃ ɛ n ɪ ɾʲ
seanais	ʃ ɛ n ɪ ʃ
seanas	ʃ ɛ n ə s
seanasan	ʃ ɛ n ə s a n
seanchaidh	ʃ ɛ n ɛ x ɪ
seanchais	ʃ ɛ n ə x ə ʃ
seanchas	ʃ ɛ̃ n ã x ə s̪
seang	ʃ a ŋ k
seangan	ʃ ɛ k ɑ n
seanmhair	ʃ ɛ n ə v ə ɾ
seanmhairean	ʃ ɛ n ə v ɛ ɾʲ ə n
seanmhar	ʃ ɛ n ə v ə ɾ
sear	ʃ ɛ r
searbh	ʃ a ɾ a v
searbhanta	ʃ a r a v ɔ n̪ˠ t̪
searmon	ʃ ɛ ɾ ɛ m ɔ n
searmonachadh	ʃ a ɾ a m ɔ n ə x ə ɣ
searrach	ʃ æ rˠ ə x
seas	ʃ e s̪
seasamh	ʃ e s̪ i
seasg	ʃ e s k
seasgad	ʃ e s k ə t̪
seiche	ʃ e ç ə
seilcheag	ʃ e l ə ç a k
seile	ʃ e l ə
seileach	ʃ e l ə x
seillean	ʃ e ʎ ɛ n
seinn	ʃ ĩː ɲ
seinneadair	ʃ e ɲ ə t̪ ɪ ɾʲ
seirbheis	ʃ e ɾʲ e v ɪ ʃ
seirbhiseach	ʃ ɤ ð ɤ v a ʃ ə x
seisear	ʃ e ʃ ə ɾ
seisg	ʃ e ʃ kʲ
seo	ʃ ɔ
seud	ʃ i a̯ t̪
seudan	ʃ i a̯ t̪ ə n
seun	ʃ i a n
seunta	ʃ i ə n̪ˠ t̪ ə
seàirdeant	s̪ a ɾ tʲ ɛ n t̪
seòl	ʃ e ɔː l̪ˠ
seòladair	ʃ ɔː l̪ˠ ə t̪ ɛ ɾʲ
seòladh	ʃ ɔː ɫ̪ ə ɣ
seòmar	ʃ ɔː m ə r
seòrsa	ʃ e ɔː rˠ s̪ ʌ
sgadan	s̪ k a t̪ a n
sgairp	s̪ k a ɾʲ p
sgamhan	s̪ k a v a n
sgaoil	s̪ k ɯː l
sgap	s ɡ a h b
sgaradh	s k a r a ɣ
sgarbh	s k a ɾ a v
sgath	s̪ k a h
sgeilp	s̪ kʲ e l p
sgeineadh	s̪ kʲ e n ə ɣ
sgeinean	s̪ kʲ e n ə n
sgeir	s ɡʲ e rʲ
sgeith	s̪ c e h
sgeul	s̪ k i a l̪ˠ
sgeulachd	s kʲ i a l̪ˠ a x k
sgiamh	s̪ kʲ ĩ ə̃ v
sgian	s̪ kʲ i ə n
sgiathach	s kʲ i ə h ə x
sgileil	s kʲ i l a l
sgillinn	s kʲ i ʎ ɪ ɲ
sgimilear	s kʲ i m i l ə ɾʲ
sgimilearachd	s kʲ i m i l ə ɾ ə x k
sgine	s̪ kʲ ĩ n ə
sginean	s̪ kʲ ĩ n ə n
sgiobair	s kʲ i p ɛ ɾʲ
sgiobalta	s̪ kʲ ɪ p ə l̪ˠ t̪ ə
sgioblaich	s kʲ i p l̪ˠ ɪ ç
sgiomalaireachd	s kʲ i m i ɫ ə ɾʲ ə x k
sgiort	s̪ c ɤ ɾˠ ʃ t̪
sgithinn	s̪ kʲ ĩ i ɲ
sgoil	s̪ k ɔ l
sgoilear	s̪ k ɔ l ɛ ɾ
sgoinneil	s̪ k ɤ ɲ a l
sgoltadh	s̪ k ɔ l̪ˠ t̪ ə ɣ
sgona	s̪ k ɔ n ə
sgonaichean	s̪ k ɔ n ɪ ç ə n
sgoth	s̪ k ɔ h
sgrathail	s k ɾ a h a l
sgreamhail	s̪ k ɾʲ ɛ f a l
sgreuch	s̪ k rʲ i a x
sgreuchail	s̪ k ɾʲ i a x a l
sgriosail	s̪ k ɾʲ i s̪ a l
sgrog	s̪ k ɾ ɔ k
sgrìob	s̪ k ɾʲ iː p
sgrìobh	s̪ k ɾʲ iː v
sgrìobhadair	s̪ k ɾ iː v ə t ɛ ɾʲ
sgrìobhadh	s̪ k ɾʲ i ɤ ʊ k
sgrùdaich	s̪ k ɾ uː t̪ ɪ ç
sguab	s k u ə p
sgudal	s̪ k u t̪ ə l̪ˠ
sguir	s̪ k u ɾʲ
sgàth	s̪ k aː
sgèimh	s̪ kʲ ɛ̃ː v
sgèith	s̪ c eː
sgéith	s̪ c eː
sgìth	s̪ kʲ iː
sgòth	s̪ k ɔː
sgòthach	s̪ k ɔː ə x
shalach	h a ɫ̪ ə x
shean	h ɛ n
sheanair	h ɛ n ɪ ɾʲ
sheinn	h ĩː ɲ
sheunta	h i ə n̪ˠ t̪ ə
sheòladh	h j ɔː ɫ̪ ə ɣ
shiùcair	h j uː x k ɪ ɾʲ
shnas	h n̪ˠ a s̪
shnàmh	n̪ˠ ãː v
shoilleir	h ɤ ʎ ɪ ɾʲ
shoirbheachail	h ɤ ɾʲ ɤ v ə x a l
shreap	h r ɛ h p
shuas	h u ə s̪
shàbhail	h aː v a l
shìl	h iː l
shìoda	h i ə t̪ˠ ə
shìos	h i ə s̪
sia	ʃ i a
siabann	ʃ i ə p ə n̪ˠ
siabannach	ʃ i ə b ə n ə x
sianar	ʃ i a n ə ɾ
sianaran	ʃ i a n ə ɾ ə n
siar	ʃ i ə r
sibh	ʃ i
sibhse	ʃ iː ʃ ə
sil	ʃ i l
silidh	ʃ i l ɪ
sin	ʃ ĩ n
sine	ʃ i n
sineubhar	ʃ i n eː v ə ɾ
singilte	ʃ i ŋʲ ɡʲ ɪ l dʲ ə
sinn	ʃ ĩ ɲ
sinne	ʃ ĩ ɲ ə
sionnach	ʃ u n̪ˠ ə x
sionnachan	ʃ ũ n̪ˠ ə x a n
sionnaich	ʃ u n̪ˠ ɪ ç
siorc	ʃ ɪ ɾ ʃ k
siorram	ʃ i rˠ ə m
sitheann	ʃ i ə n̪ˠ
sitrich	ʃ iʰ t ɾ i ç
siubhal	ʃ u ə l̪ˠ
siud	ʃ i t̪
siuthad	ʃ u ə t̪
siuthadaibh	ʃ uː t̪ u
siùcair	ʃ uː x k ɪ ɾʲ
siùcar	ʃ uː x k ə r
siùrsach	ʃ uː ɾ s̪ ə x
siùrsachd	ʃ uː rˠ s̪ ə x k
slaod	s l̪ˠ ɯː t̪
slaodach	s̪ l̪ˠ ɯː t̪ ə x
slaodaiche	s̪ l̪ˠ ɯː t̪ ɪ ç ə
slat	sˠ l̪ˠ a h t
slathag	s̪ l̪ˠ a a k
sleagh	ʃ ʎ ɤ ɣ
sleamhainn	ʃ l ɛ̃ i ɲ
sliabh	ʃ ʎ i ə v
slige	ʃ lʲ ɪ kʲ ə
slighe	ʃ l i ə
slios	ʃ l i s̪
slis	ʃ l i ʃ
sliseag	ʃ l i ʃ a k
sloc	s ɫ̪ ɔ x k
sloinneadh	s̪ l̪ˠ ɤ ɲ ə ɣ
sluagh	s̪ l̪ˠ u ə ɣ
slàinte	s l aː n t͡ʃ ə
slèibhe	ʃ l eː v ə
slòighre	s̪ ɫ̪ ɤ i ɾʲ ə
smaoineachadh	s̪ m ɤ̃ː ɲ ə x ə ɣ
smaoineachdainn	s̪ m ɯː ɲ ɔ x k ɪ ɲ
smaoinich	s̪ m ɯː ɲ ɪ ç
smaointinn	s̪ m ɯː ɲ dʲ ʒ i ɲ
smeòrach	s̪ m j ɔː ɾ ə x
smeòraichean	s̪ m j ɔː ɾʲ ə ç ə n
smid	s m i tʲ
smiogaid	s m ɛ̃ k i l tʲ
smior	s̪ m ĩ ɾ
smocte	s̪ m ɔ x tʲ ə
snag	s̪ n̪ˠ a k
snaidhm	s̪ n ã ĩ m
snaoisean	s̪ n̪ˠ ɤ̃ː ʃ a n
snas	s̪ n̪ˠ a s̪
snasail	s n a s a l
sneachda	s ɲ ɛ x k
sneadh	ʃ ɲ ɤ ɣ
snog	s n̪ˠ o k
snàithean	s̪ n̪ˠ ɛː ç a n
snàithlean	s̪ n aː l a n
snàithnean	s̪ n̪ˠ aː ɲ ɛ n
snàmh	s n ãː v
snàth	s̪ n̪ˠ aː
snàthad	s̪ n aː h ə t̪
snèap	ʃ ɲ ɛː h p
snìomh	s̪ ɲ iː v
so	s̪ o
socair	s ɔ x k ɪ ɾʲ
soidhn	s ɤ i n
soidhneadh	s ɤ i n ə ɣ
soilleir	s̪ ɔ ʎ æ ɾʲ
soillse	s̪ ɤ i ʃ ə
soillsean	s ɤ i̯ ʎ ʃ a n
soineannta	s̪ ɔ ɲ ə n̪ˠ t̪ ə
soirbheachail	s̪ ɤ ɾʲ ɤ v ə x a l
soitheach	s a i ɔ x
solais	s̪ ɔ l̪ˠ ɪ ʃ
solas	s̪ ɔ l̪ˠ ə s̪
solasan	s̪ ɔ l̪ˠ ə s̪ ə n
spad	s b a d
spadair	s b a d ɛ rʲ
spaideil	s b a dʲ a l
spaidsear	s b a dʲ ʃ ə r
spairt	s p a rˠ ʃ tʲ
spaistear	s b a ʃ dʲ ə r
speach	s̪ p ɛ x
speal	s p j a l̪ˠ
speuclairean	s̪ p i a x k l̪ˠ ɪ ɾʲ ə n
speur	s̪ p eː ɾ
spiorad	s p i ɾ ə t̪
sponsair	s b ɔ n s ɛ rʲ
sponsairich	s b ɔ n s ɛ rʲ ɪ ç
sporan	s p ɔ r a n
spruilleach	s p ɾ u ʎ ə x
sprèidh	s̪ p ɾʲ eː
spèis	s p eː ʃ
spìos	s̪ p i ə s̪
spìosrach	s̪ p iː s̪ ɾ ə x
spìosraich	s̪ p iː s̪ ɾ ɪ ç
spòrsail	s p ɔː r s a l
spùinneadair	s p uː ɲ ə t ɪ ɾʲ
srainnsear	s̪ t̪ ɾ ã ĩ ʃ a ð
srath	s̪ t̪ ɾ a
srathair	s̪ t̪ ɾ a h ɪ ɾʲ
sreang	s̪ t̪ ɾ ã ĩ ɣ
sreap	s t r ɛ h p
sreath	s̪ t̪ ɾ ɛ h
sreothartaich	s̪ t̪ ɾ a h ə rˠ s̪ t̪ i ç
srian	s̪ t̪ ɾ i a n
sruth	s̪ t̪ ɾ u h
sruthan	s̪ t̪ ɾ u h a n
sràc	s̪ t̪ ɾ aːʰ k
sràid	s̪ t̪ ɾ aː tʲ
sròn	s̪ t̪ ɾ ɔː n
srùbag	s̪ t̪ ɾ uː p a k
staid	s t a tʲ
staidhir	s̪ t̪ a j ɪ ɾʲ
staidhre	s̪ t̪ a i ɾʲ ə
stairsneach	s̪ t̪ a rˠ s̪ ə x
stais	s t̪ a ʃ
stamag	s̪ t̪ʰ a m a k
staoig	s̪ t ɤ i kʲ
stiallach	s tʲ i ə l̪ˠ ə x
stiubha	ʃ tʲ u ə
stiùir	ʃ tʲ uː ɾʲ
stoc	s̪ t̪ ɔ x k
stocainn	s̪ t̪ ɔ x k ɪ ɲ
stoirm	s̪ t̪ ɤ ɾʲ ɤ m
stoirmeil	s̪ t̪ˠ ɤ ɾʲ ɤ m a l
stràc	s̪ ɾ aː x k
strì	s̪ t̪ ɾ iː
strìopach	s t̪ ɾ iː pʰ ə x
strìopachas	s t̪ ɾ iː pʰ ə x ə s̪
stuagh	s̪ t̪ u ə
stèidh	s tʲ eː
stèidheadh	ʃ tʲ eː ə ɣ
stèidhich	ʃ tʲ eː ɪ ç
stèidhte	ʃ tʲ eː tʲ ə
stèisean	s̪ t̪ ɛː ʃ ə n
stòiridh	s̪ t̪ ɔː ɾʲ ɪ
suaimhneach	s̪ u ə i v ɲ ə x
suarach	s̪ u ə ɾ ə x
suas	s̪ u ə s̪
suidh	s̪ i
suidhe	s̪ i ə
suidheachadh	s u i ə x ə ɣ
suim	s̪ iː m
suipear	s̪ u i h p ə ɾ
suipeir	s̪ u i h p ə ɾʲ
suirghe	s̪ ɯ ð ɯ j
sunnd	s̪ uː n t̪
sunndach	s̪ ũː n̪ˠ t̪ ə x
susbaint	s̪ u s̪ p ɪ ɲ tʲ
susbainteach	s̪ u s̪ p ɪ ɲ tʲ ə x
sàbh	s̪ aː v
sàbhail	s aː v a l
sàil	s̪ aː l
sàl	s aː l̪ˠ
sàmhach	s̪ aː v ə x
sàr	s̪ aː ɾ
sàraich	s̪ aː ɾ ɪ ç
sàs	s aː s
sàsaich	s̪ aː s̪ ɪ ç
sè	ʃ ɛː
sèimh	ʃ ɛ̃ː v
sèimheachadh	ʃ ɛː v ə x ə ɣ
sìde	ʃ iː tʲ ə
sìl	ʃ iː l
sìoda	ʃ i ə t̪ˠ ə
sìor	ʃ i ə ɾ
sìorraidh	ʃ i ə r ɪ
sìos	ʃ i ə s̪
sìth	ʃ iː
sìthe	ʃ iː h ə
sìthean	ʃ iː h a n
sìtheanan	ʃ iː h a n a n
sìthein	ʃ iː h ə n
sìthiche	ʃ iː ɪ ç ə
sìthichean	ʃ iː h ɪ ç ə n
sònraichte	s̪ õː ɾ i ç tʲ
sòr	s ɔː r
sùbh	s̪ uː
sùgh	s̪ uː
sùil	s̪ uː l
sùlaire	s̪ uː l̪ˠ ɪ ɾʲ ə
sùnndach	s̪ uː n̪ˠ t̪ˠ ə x
t'	tʲʰ
tabhann	tʰ a h ə n̪ˠ
tablaid	tʰ a p l̪ˠ ɪ tʲ
taca	tʰ a x k ə
tachair	tʰ aː x ɪ ɾʲ
tachairt	t̪ʰ a x ə rˠ t̪
tachd	t a x ɡ
tadhal	tʰ ɤ ə l̪ˠ
tagair	tʰ a k ɪ rʲ
tagairt	t̪ʰ a k ə rˠ t̪
tagh	t̪ʰ ɤ ɣ
taghadh	t̪ʰ ɤ ə ɣ
taghairm	tʰ ɤ ɾʲ ɤ m
taghan	tʰ ɤ ɣ a n
taghta	t̪ʰ ɤ h t̪ ə
taibhse	t̪ʰ a i ʃ
taibhsean	t̪ʰ a i v ʃ ə n
taigeis	tʰ a kʲ ɪ ʃ
taigh	t̪ʰ a j
taighe	t̪ʰ a h i
taighean	t̪ʰ a h i n
taing	tʰ a i ɲ c
taingeil	tʰ a i ŋʲ kʲ a l
tairbh	t̪ʰ a ɾ a j
tairbhe	t̪ʰ ɛ ɾʲ ɛ v ə
tairsgeil	t̪ʰ e ɾ e ʃ kʲ ə l
tairsgeir	t̪ʰ a ɾ a ʃ kʲ ə ɾ
taisg	t̪ʰ a ʃ c
taisteal	t̪ʰ a ʃ tʲ ə l̪ˠ
talamh	t̪ʰ a l̪ˠ u
talla	tʰ a l̪ˠ ə
talmhainn	t̪ʰ a l̪ˠ a i ɲ
talmhan	t̪ʰ a l̪ˠ a v ə n
talmhana	t̪ʰ a l̪ˠ a ə n ʌ
tana	t̪ʰ a n a
taobh	t̪ʰ u
taobhaich	tʰ ɯː v ɪ ç
tapadh	t̪ʰ a h p ə
tapaidh	tʰ a h p i
tarbh	t̪ʰ a ɾ a v
tarmachan	t̪ʰ a ɾ a m ə x a n
tarrag	t̪ʰ a rˠ i k
tarraing	t̪ʰ a rˠ i kʲ
tarsainn	t̪ʰ a rˠ s̪ ɪ ɲ
tartan	tʰ a rˠ ʃ t a n
tasdan	t̪ʰ a s̪ t̪ a n
tasgadh	t̪ʰ a s̪ k ə ɣ
teachd	t ʃʰ ɛ x k
teachdaireachd	t ʃʰ ɛ x k ɛ rʲ ə x k
teachdaireachdan	t ʃʰ ɛ x k ɛ rʲ ə x k ə n
teadaidh	t̪ʰ e t̪ ɪ
teadhair	tʲʰ e ɣ ə ɾʲ
teagaisg	t ʃʰ e k ɪ ʃ kʲ
teagamh	t ʃʰ e k u
teagasg	t ʃʰ e k ə s̪ k
teaghlach	t ʃʰ oː l̪ˠ ə x
teallach	tʲʰ a l̪ˠ ə x
teampall	t ʃʰ ɛ̃ ũ m p ə l̪ˠ
teanga	t ʃʰ ɛ k ə
teann	t ʃʰ ɛ̃ ũ n̪ˠ
teannadh	tʲʰ a n̪ˠ ə ɣ
teannta	t͡ʃʰ a u n̪ˠ t̪ ə
teas	t͡ʃʰ e s̪
teatha	tʰ e e
teich	t ʃʰ e ç
teicneolas	t͡ʃʰ e ç c ɲ ɔ l̪ˠ ə sˠ
teine	t ʃʰ e ɲ ə
teiripiche	t͡ʃʰ e rʲ i h p ɪ ç ə
teth	t ʃʰ e h
teàrnadh	t͡ʃʰ aː rˠ n̪ˠ ə ɣ
teòclaid	t ʃʰ ɔː x k l̪ˠ ɪ tʲ
tha	h a
thaigh	h ɤ j
thairbhe	h ɛ ɾʲ ɛ v ə
thairis	f a ɾʲ ɪ ʃ
thalamh	h a l̪ˠ u
thall	h a u l̪ˠ
thaobh	h ɯː v
tharraing	h a rˠ ɪ ɲ c
thatar	h aʰ t̪ ə r
thathar	h a ə ɾ
thathas	h a ə s̪
theaghlach	h j ɤː ɫ̪ ə x
their	h e ɾʲ
theth	h e h
thig	h i kʲ
thilg	h i l i c
thill	h e i ʎ
thinn	h iː ɲ
thiugh	h j u
thogadh	h o k ə ɣ
thoir	h ɔ ɾʲ
thoirt	h ɔ rˠ ʃ tʲ
thoradh	h ɔ ɾ ə ɣ
thrang	h ɾ a ŋ k
throid	ɾ ɔ tʲ
thu	u
thubhairt	h u u rˠ tʲʰ
thuca	h uʰ k
thugad	h u k ə t̪
thugaibh	h u k i
thugainn	h u k i ɲ
thugainne	h u k ɪ ɲ ə
thugam	h u k u m
thugamsa	h u k ə m ə s̪
thuice	h iʰ kʲ
thuicese	h iʰ kʲ ɪ ʃ
thuig	h ɯ kʲ
thuige	h i kʲ ə
thuigesan	h i kʲ ə s̪ ə n
thuilleadh	h ɯ ʎ ə ɣ
thuirt	h u rˠ tʲ
thuit	h u h tʲ
thusa	u s̪ ə
thàinig	h aː n i kʲ
thàna	h ãː n ə
thèid	h e tʲ
thòn	h ɔː n
tiamhaidh	tʲ i ə v ɪ
tidsear	tʲ i dʲ sʲ ə ɾ
tig	d̥ʲ i kʲ
tighe	tʲʰ i ə
tighinn	tʲʰ i n
tilg	t ʃʰ i l i kʲ
tilgeil	t͡ʃʰ i l i c a l
till	t͡ʃʰ iː ʎ
timcheall	t ʃʰ i m ĩ ç ə l̪ˠ
tinn	tʲʰ ĩː ɲ
tinneas	t͡ʃʰ i ɲ ə s̪
tiodhlac	t͡ʃʰ i ə l̪ˠ ə k
tiodhlaic	t͡ʃʰ i ə l̪ˠ ɪ c
tionndadh	t ʃʰ uː n h a ɣ
tiops	t͡ʃʰ i p s
tioram	t ʃʰ i ɾ ə m
tiugainn	t͡ʃʰ u k ɪ ɲ
tiugh	tʲʰ u h
tiùrr	tʰʲ uː rˠ
tlàth	t̪ʰ l̪ˠ aː
tobar	t̪ʰ o p ə ð
todhar	t̪ o ə ɾ
tog	tʰ o k
togair	t o ɡ ɪ rʲ
togalach	tʰ o k ə l̪ˠ ə x
toil	t̪ʰ ɔ l
toilichte	tʰ ɔ l i ç tʲ
toinn	tʰ ɤ i ɲ
toir	t̪ʰ ɔ ɾʲ
toirsgian	t̪ʰ ɔ ɾ ɔ ʃ kʲ i ɲ
toirt	t̪ʰ ɔ rˠ t̪
toirte	t̪ʰ ɔ rˠ ʃ tʲ ə
toit	t̪ʰ ɔ h tʲ
toll	t̪ʰ o l̪ˠ
tolladh	tʰ ɔ l̪ˠ ə ɣ
tolltach	t̪ʰ ɔ u ɫ̪ t̪ʰ ə x
tom	t̪ʰ ɔ u m
tonn	t̪ʰ ɔ u n̪ˠ
tonnan	tʰ ɔ n̪ˠ ə n
toradh	t̪ʰ ɔ ɾ ə ɣ
torman	tʰ ɔ ɾ ɔ m a n
torrach	tʰ ɔ rˠ ə x
tosdach	t̪ʰ ɔ s̪ t̪ ə x
traisg	t̪ʰ ɾ a ʃ kʲ
trang	tʰ ɾ a ŋ
trannsa	tʰ ɾ ɛ̃ ũ s̪
trasg	t̪ʰ ɾ a s̪ k
treabh	t̪ʰ ɾ o
treabhadh	t̪ʰ ɾ e u k
treidhsgeir	t̪ʰ ɾ eː ʃ kʲ i ɾʲ
treun	t̪ʰ ɾʲ eː n
trian	tʰ ɾ i ə n
tric	t̪ ɾ i ç kʲ
triubhas	tʰ ɾ u ə s̪
triùir	t̪ʰ ɾ i uː ɾʲ
tro	t̪ʰ ɾ ɔ
trobhad	t̪ʰ ɾ o ə t̪
trobhadaibh	t̪ʰ ɾ o ə t̪ u
troich	t r ɔ ç
troid	tʰ ɾ ɔ tʲ
troigh	t̪ʰ ɾ ɔ ç
troimhe	t̪ʰ ɾ ɔ̃ i
troimhpe	t̪ʰ ɾ ɔ̃ː h i
trom	t̪ʰ ɾ o m
tromhad	t̪ʰ ɾ õ ə t̪
tromhaibh	t̪ʰ ɾ õ ə v
tromhainn	t̪ʰ ɾ õ i ɲ
tromham	t̪ʰ ɾ õ ə m
tromhpa	t̪ʰ ɾ õʰ p
trosg	t̪ʰ ɾ ɔ s̪ k
truagh	t̪ʰ ɾ u ə ɣ
truaighe	t̪ʰ ɾ u ə j ə
truime	t̪ʰ ɾ ɯ m ə
truinnsear	t ɾ ɤ̃ ĩ ʃ a ð
tràghad	tʰ ɾ aː ə t̪
tràigh	tʰ ɾ a
tràill	t̪ʰ ɾ a i̯ ʎ
tràille	t̪ʰ ɾ a i̯ ʎ ə
tràth	t̪ʰ ɾ aː
trèan	t̪ʰ ɾ ɛː n
trèig	t̪ʰ ɾ eː c
trì	tʰ ɾ iː
trìthead	tʰ ɾ i ç ə t̪
tròcair	tʰ ɾ ɔː x k ɪ ɾʲ
tu	d̪̊ u
tuagh	t̪ʰ u ə ɣ
tuaigheadh	t̪ʰ u æ ə ɣ
tuarastail	t̪ʰ u ə ɾ ə s̪ t̪ ə l
tuarastal	t̪ʰ u ə ɾ ə s̪ t̪ ə l̪
tuath	t̪ʰ u ə
tuathail	t̪ʰ u ə h ə l
tuathal	tʰ u ə h ə l̪ˠ
tuathanach	t u ə h ə n ə x
tuathanachail	t u ə h a n ə x a l
tuathanas	tʰ u ə h ə n ə s̪
tubaist	tʰ u p ɪ ʃ tʲ
tughadh	t̪ʰ u ə ɣ
tuig	t̪ʰ ɯ c
tuigsinn	t̪ʰ ɯ c ʃ ɪ ɲ
tuil	t u l
tuilleadh	t̪ʰ ɯ ʎ ə ɣ
tuit	t̪ʰ uʰ tʰʲ
tuiteam	tʰ u h tʲ ə m
tumadh	t̪ʰ u m ə ɣ
tunnag	tʰ u n̪ˠ a k
turadh	tʰ ɯ ɾ ə ɣ
turas	t̪ʰ ɯ ɾ ə s̪
tusa	t̪ u s̪ ə
tàileasg	tʰ aː l ə s̪ k
tàillear	t̪ʰ aː ʎ a ð
tàinig	d̪̊ aː n ɪ kʲ
tàirneanach	tʰ aː rˠ n a n ə x
tàmh	t̪ʰ ãː v
tè	tʲʰ e
tèarmann	tʲʰ i ə ɾ m ə n̪ˠ
tèarmannair	tʲ i ə r m ə n ɛ rʲ
tèid	t ʃ eː t ʃ
tèile	tʲʰ eː l ə
tì	t̪ʰ iː
tìde	t͡ʃʰ iː tʲ ə
tìm	t͡ʃʰ iː m
tìodhlaiceadh	tʲʰ i ə l̪ˠ i kʲ ə k
tìoraidh	tʲ iː r i
tòb	t̪ʰ ɔː p
tòib	t̪ʰ ɛː p
tòimhseachan	t̪ʰ õː ʃ ə x a n
tòiseachadh	tʰ ɔː ʃ ə x ə ɣ
tòisich	tʰ ɔː ʃ ɪ ç
tòn	tʰ ɔː n
tòrr	t̪ʰ ɔː rˠ
tùdair	tʰ uː t ɛ rʲ
tùsanach	t uː s a n ə x
uabhasach	ũ ã v a s̪ ə x
uachdar	u ə x k ə ɾ
uachdaran	u ə x k ə r ə n
uaibhreach	u ə i v ɾʲ ə x
uaigh	u ə j
uaigneach	u ə kʲ ɲ ə x
uaimh	u ɑ
uaine	u a ɲ ə
uainfheòil	u ə ɲ ɔ l
uair	u ə ð
uaireannan	u ə ɾʲ ə n̪ˠ ə n
uan	ũ ã n
uasal	u ə s̪ a l̪ˠ
uath	u ə h
uathachas	u ə h ə x ə s
ubhal	u ə l̪ˠ
ud	a t̪
ugan	u k a n
ugh	u
uidh	u j
uidheam	u j ə m
uighean	u i ə n
uile	u l ə
uileag	u l u k
uileann	u l ə n̪ˠ
uilebheist	u l ə v e ʃ tʲ
uill	w i l
uime	i m ə
uimesan	i m ə s̪ ə n̪ˠ
uimpe	iː m b ə
uimpese	ɯ i̯ m pʰ ə ʃ ə
uinneag	ɯ ɲ a k
uinnean	ɯ ɲ a n
uiread	u ɾ ə t̪
uiseag	u ʃ a k
uisge	ɯ ʃ kʲ
ulabar	u l̪ˠ u p ə ɾ
ullamh	u l̪ˠ u
umad	ũ m ə t̪
umadsa	u m ə t̪ s̪ ə
umaibh	ũ m i
umaibhse	u m ə v ʃ ə
umainn	ũ i ɲ
umainne	u m ə ɲ ə
umam	ũ m ə m
umamsa	u m ə m s̪ ə
umha	ũ ə
umpa	uː m b ə
umpasan	u m pʰ ə s̪ ə n̪ˠ
uncail	u ŋ k a l
unnsa	ũː n̪ˠ s̪ ə
urchair	u ɾ u x i ɾʲ
urram	u rˠ ə m
urras	u rˠ ə s̪
uèir	w ɛː ɾʲ
àdhamh	aː ɣ ə v
àisia	ɛː ʃ ə
èireannach	eː ɾʲ a n̪ˠ a x
èireannaich	eː ɾʲ a n̪ˠ ɪ ç
èirinn	eː ɾʲ ɪ ɲ
èirisgeigh	e ɾʲ ɪ ʃ kʲ a j
ì	iː
ìle	iː l ə
ìomhar	i ə v ə ɾ
òban	ə n̪ˠ t̪ʰ ɔː p a n
ùisdean	uː ʃ tʲ a n
ùna	ũː n ə
à	a
àbhaist	aː u ʃ tʲ
àibheiseach	aː ɪ ʃ ə x
àicheadh	aː ç ə ɣ
àicheidh	aː ç ɪ
àigh	aː j
àileadh	aː l ə ɣ
àilean	aː l a n
àille	aː ʎ ə
àilleachd	aː ʎ ə x k
àilleadh	aː ʎ ə ɣ
àird	aː ɾ ʃ t̪
àirde	aː rˠ tʲ ə
àireamh	aː ɾʲ ə v
àireamhair	aː ɾʲ ə v ɛ ɾʲ
àireamhairean	aː ɾʲ ə v ɛ ɾʲ ə n
àireamhan	aː ɾʲ ə v ə n
àirigh	aː ð ɪ
àirneis	aː rˠ n i ʃ
àite	aː h tʲ ə
àiteach	aː h tʲ ə x
àiteachan	aː h tʲ ə x ə n
àl	aː l̪ˠ
àlainn	aː l̪ˠ ɪ ɲ
àlainneachd	aː l̪ˠ ɪ ɲ ə x k
àlas	aː l̪ˠ ə s̪
àm	ã ũ m
àmhainn	aː v ɪ ɲ
àrach	aː ɾ ə x
àradh	aː ɾ a ɣ
àraid	aː rˠ a tʲ
àraidh	aː r̥ˠ h ɪ
àras	aː ɾ ə s̪
àrc	aː ɾ x k
àrd	aː r ʃ t̪
às	a s̪
àth	aː h
èadhar	e ə ɾ
èibhinn	eː v ɪ ɲ
èideadh	eː tʲ ə ɣ
èigh	eː u
èigheachd	eː v ə x k
èighich	iː ɪ ç
èileadh	e i l ə ɣ
èille	eː ʎ ə
