sub	z uː p
unterstützer	ʔ ʊ n t ɛ ʁ s t ʏ t s ɐ
verstossen	f ɛː ɐ ʃ t ɔ s z ə n
vorallem	f oː ɐ ʔ a l l ə m
watch	v a t x
weltcup	v ɛ l t k uː p
when	v eː n
wtf	v t f
beschliesst	b ə ʃ l iː s s t
bla	b l aː
bundesstrasse	b ʊ n d ɛ s s t ʁ a s z ə
con	k oː n
fi	f iː
homosexualität	h oː m oː z eː k s uː a l iː t ɛː t
jimmy	j ɪ m m yː
kaiserslautern	k a eː z ɛ ʁ s l a oː t ɛ ʁ n
laser	l aː z ɐ
maut	m a oː t
mt	m t
ram	ʁ aː m
release	ʁ eː l ə a z ə
roller	ʁ ɔ l l ɐ
samuel	z aː m uː l
simone	z iː m oː n ə
tech	t ɛ ç
zusatz	t s uː z a t s
abu	ʔ aː b uː
asiatischen	ʔ aː z iː a t ɪ ʃ ə n
auszuschliessen	ʔ a oː s t s uː ʃ l iː s z ə n
billy	b ɪ l l yː
bundeskanzlerin	b ʊ n d ɛ s k a n t s l ɐ ɪ n
central	t s ɛ n t ʁ a l
feuerwerk	f ɔ ɔʏ̯ ɐ v ɛ ʁ k
force	f ɔ ʁ t s ə
gehäuse	g ə h ɔ ɔʏ̯ z ə
genervt	g ə n ɛ ʁ f t
iso	ʔ iː z oː
katja	k a t j a
ken	k eː n
ko	k oː
lan	l aː n
lindner	l ɪ n d n ɐ
migrationshintergrund	m ɪ g ʁ a t s ɪ oː n s ɪ n t ɛ ʁ g ʁ ʊ n t
mrs	m ʁ s
paulus	p a oː l uː s
petrus	p ɛ t ʁ uː s
pussy	p ʊ s z yː
snowden	s n ɔ v d ə n
tesla	t ɛ s l a
vita	v iː t a
walker	v a l k ɐ
wolff	v ɔ l f f
zürcher	t s ʏ ʁ ç ɐ
airlines	a iː ʁ l ɪ n ə s
aluminium	ʔ a l uː m ɪ n iː ʊ m
bond	b ɔ n t
car	k aː ʁ
conrad	k ɔ n ʁ a t
erneuerbare	ʔ ɛː ɐ n ɔ ɔʏ̯ ɐ b a ʁ ə
eugen	ɔ ɔʏ̯ g ə n
fb	f b
fucking	f ʊ k ɪ ŋ
halloween	h a l l oː v ə ə n
landstrasse	l a n t s t ʁ a s z ə
liesse	l iː s z ə
madame	m aː d a m ə
milf	m ɪ l f
neuerdings	n ɔ ɔʏ̯ ɐ d ɪ ŋ s
newsletter	n ɛ v s l k ɛ t ɐ
paula	p a oː l a
sahne	z a n ə
schulze	ʃ ʊ l t s ə
schäuble	ʃ ɔ ɔʏ̯ b l ə
sexkontakte	z ɛ k s k ɔ n t a k t ə
stone	ʃ t oː n ə
süssigkeiten	z ʏ s z ɪ k k ə iː t ə n
theoretische	t eː oː ʁ eː t ɪ ʃ ə
wärs	v ɛ ʁ s
aka	ʔ aː k a
armin	ʔ a ʁ m ɪ n
az	ʔ aː t s
beat	b ə ʔ aː t
carmen	k a ʁ m ə n
cat	k aː t
company	k ɔ m p a n yː
draus	d ʁ a oː s
ellen	ʔ ɛ l l ə n
entertainment	ʔ ɛ n t ʔ ɛː ɐ t a ɪ n m ɛ n t
fbi	f b iː
gottfried	g ɔ t t f ʁ iː t
initiativen	ʔ iː n iː t iː a t iː f ə n
jason	j aː z oː n
kaiserlichen	k a eː z ɐ l ɪ ç ə n
mohammed	m oː a m m eː t
next	n ɛ k s t
quartier	k v a ʁ t iː ɐ
strache	ʃ t ʁ a x ə
ta	t aː
thriller	t ʁ ɪ l l ɐ
valley	v a l l a eː
vergrössert	f ɛː ɐ g ʁ œ s z ɛ ʁ t
verhältnismässig	f ɛː ɐ h ɛ l t n ɪ s m ɛ s z ɪ ç
wellness	v ɛ l l n ɛ s s
abi	ʔ aː b iː
ai	aɪ̯
auswärtigen	ʔ a oː s v ɛ ʁ t ɪ g ə n
barth	b a ʁ t
biologische	b iː oː l oː g ɪ ʃ ə
cash	k a s
deluxe	d eː l uː k s ə
dreissig	d ʁ a eː s z ɪ ç
einziehen	ʔ a eː n t s iː ə n
flyer	f l yː ɐ
fussballer	f ʊ s s b a l l ɐ
gay	g a eː
geniesse	g ə n iː s z ə
grossartigen	g ʁ ɔ s z a ʁ t ɪ g ə n
ihk	ʔ iː k
inspiration	ʔ ɪ n s p iː ʁ a t s ɪ oː n
its	ʔ ɪ t s
kopftuch	k ɔ p͡f t ʊ x
nelson	n ɛ l z oː n
niklas	n ɪ k l a s
peer	p ə ɐ
playstation	p l a eː s t a t s ɪ oː n
reinhold	ʁ a eː n ɔ l t
renault	ʁ eː n a oː l t
right	ʁ ɪ k t
shopping	s h ɔ p p ɪ ŋ
spam	ʃ p aː m
spot	ʃ p oː t
steiner	ʃ t ə ɪ n ɐ
stephen	ʃ t ɛ f ə n
triumph	t ʁ iː ʊ m f
ts	t s
unfair	ʔ ʊ n f a iː ɐ
batman	b a t m a n
bibliotheken	b ɪ b l iː ɔ t eː k ə n
doctor	d ɔ k t oː ʁ
edith	ʔ eː d ɪ t
gelsenkirchen	g ə l z ɛ ŋ k ɪ ʁ ç ə n
germania	g ə ʁ m a n iː a
höcke	h œ k ə
immobilie	ʔ ɪ m m oː b iː l iː j ə
kannste	k a n n s t ə
leugnen	l ɔ ɔʏ̯ g n ə n
lidl	l ɪ d l
maps	m a p s
neo	n eː oː
nigeria	n iː g eː ʁ iː a
partnerin	p a ʁ t n ɐ ɪ n
potter	p ɔ t ɐ
ra	ʁ aː
river	ʁ iː f ɐ
sascha	z a ʃ a
solar	z oː l a ʁ
source	z uː ʁ t s ə
spezies	ʃ p eː t s iː ə s
true	t ʁ uː ə
vo	v oː
arbeits	ʔ a ʁ b a eː t s
ausserordentlich	ʔ a oː s z eː ʁ ɔ ʁ d ɛ n t l ɪ ç
body	b oː d yː
clan	t s l aː n
clark	t s l a ʁ k
control	k ɔ n t ʁ oː l
faire	f a iː ʁ ə
fashion	f a s ɪ oː n
gt	k t
guide	g uː iː d ə
hats	h a t s
ix	ʔ iː k s
krankenhäuser	k ʁ a ŋ k ɛ n ɔ ɔʏ̯ z ɐ
landeshauptstadt	l a n d ɛ s a oː p t s t a t
mans	m a n s
michelle	m ɪ ç ɛ l l ə
professionellen	p ʁ oː f ɛ s z ɪ oː n ɛ l l ə n
quadratmeter	k v a d ʁ a t m ə t ɐ
schmitt	ʃ m ɪ t
stanley	ʃ t a n l a eː
steam	ʃ t ə aː m
säule	z ɔ ɔʏ̯ l ə
th	t
they	t a eː
vanessa	v aː n ɛ s z a
verliessen	f ɛː ɐ l iː s z ə n
verstoss	f ɛː ɐ ʃ t ɔ s s
asiatische	ʔ aː z iː a t ɪ ʃ ə
beauty	b ə ʔ a oː t yː
dad	d aː t
dave	d a v ə
deck	d ɛ k
dinner	d ɪ n n ɐ
engineering	ʔ ɛ ŋ ɪ n ə ɐ ɪ ŋ
feature	f ə a t uː ɐ ə
has	h aː s
israelischen	ʔ ɪ s ʁ a eː l ɪ ʃ ə n
ladies	l a d iː ə s
luca	l uː k a
mathias	m a t iː a s
mdr	m d ʁ
moses	m oː z ə s
nasa	n aː z a
paper	p aː p ɐ
perry	p ɛ ʁ ʁ yː
promotion	p ʁ oː m oː t s ɪ oː n
sing	z ɪ ŋ
solingen	z oː l ɪ ŋ ə n
sozialistische	z oː t s iː a l ɪ s t ɪ ʃ ə
spa	ʃ p aː
sr	s ʁ
there	t ɐ ə
tüv	t yː f
ukrainischen	ʔ ʊ k ʁ a eː n ɪ ʃ ə n
adac	ʔ aː d a k
america	ʔ aː m eː ʁ iː k a
biologischen	b iː oː l oː g ɪ ʃ ə n
cap	k aː p
coburg	k oː b ʊ ʁ k
danny	d a n n yː
drive	d ʁ iː f ə
expedition	ʔ ɛ k s p eː d iː t ɪ oː n
finds	f ɪ n t s
fortuna	f ɔ ʁ t uː n a
gesteuert	g ə ʃ t ɔ ɔʏ̯ ɐ t
hanau	h a n a oː
heisses	h a eː s z ə s
köhler	k ɔʏ̯ l ɐ
luis	l uː iː s
meeting	m ə ə t ɪ ŋ
neuerungen	n ɔ ɔʏ̯ ɐ ʊ ŋ ə n
neuzeit	n ɔ ɔʏ̯ t s ə iː t
project	p ʁ oː j ɛ k t
rauf	ʁ a oː f
sara	z aː ʁ a
schmeissen	ʃ m a eː s z ə n
schumacher	ʃ uː m a x ɐ
spotify	ʃ p oː t iː f yː
steinmeier	ʃ t a eː n m ə iː ɐ
stories	ʃ t oː ʁ iː ə s
studies	ʃ t uː d iː ə s
studios	ʃ t uː d iː oː s
teilzeit	t a eː l t s ə iː t
tool	t oː l
vergrössern	f ɛː ɐ g ʁ œ s z ɛ ʁ n
yt	yː t
achtelfinale	ʔ a x t ɛ l f ɪ n a l ə
alois	ʔ a l oː iː s
anstoss	ʔ a n ʃ t ɔ s s
carsten	k a ʁ s t ə n
cl	t s l
domain	d oː m a ɪ n
enterprise	ʔ ɛ n t ʔ ɛː ɐ p ʁ iː z ə
eugh	ɔ ɔʏ̯ k
fh	f
francis	f ʁ a n t s iː s
gerald	g ə ʁ a l t
ham	h aː m
homosexuelle	h oː m oː z eː k s uː ɛ l l ə
homöopathie	h oː m ɔʏ̯ oː p a t iː j ə
judith	j uː d ɪ t
manga	m a ŋ a
medaillen	m eː d a ɪ l l ə n
network	n ɛ t v ɔ ʁ k
north	n ɔ ʁ t
par	p aː ʁ
pay	p a eː
qualitäten	k v a l iː t ɛː t ə n
quo	k v oː
realisierung	ʁ ə a l iː z iː ɐ ʊ ŋ
sophia	z ɔ f iː a
spring	ʃ p ʁ ɪ ŋ
tagesspiegel	t aː g ɛ z s p iː g eː l
trade	t ʁ aː d ə
udssr	ʔ ʊ t s s ʁ
usd	ʔ ʊ s t
venezuela	v eː n eː t s uː eː l a
abc	ʔ a p t s
anzeiger	ʔ a n t s ə ɪ g ɐ
beschliessen	b ə ʃ l iː s z ə n
boah	b oː a
capital	k a p iː t a l
catherine	k a t ɐ ɪ n ə
change	ç a ŋ ə
com	k oː m
days	d a eː s
dermassen	d ɛ ʁ m a s z ə n
disco	d ɪ s k oː
drohnen	d ʁ oː n ə n
dürft	d ʏ ʁ f t
gleichmässig	g l a eː ç m ɛ s z ɪ ç
hacken	h a k ə n
harris	h a ʁ ʁ iː s
hiv	h iː f
hochgeladen	h ɔ x g eː l a d ə n
ibm	ʔ ɪ p m
joint	j oː ɪ n t
jr	j ʁ
ju	j uː
karma	k a ʁ m a
kay	k a eː
klopp	k l ɔ p p
mar	m aː ʁ
nahles	n a l ə s
norman	n ɔ ʁ m a n
parker	p a ʁ k ɐ
pat	p aː t
psychiater	p s ʏ ç iː a t ɐ
schenk	ʃ ɛ ŋ k
schul	ʃ uː l
schweiss	ʃ v a eː s s
secret	z ɛ t s ʁ ə t
stick	ʃ t ɪ k
tower	t oː v ɐ
variationen	v a ʁ iː a t s ɪ oː n ə n
anja	ʔ a n j a
beutel	b ə ʔ uː t eː l
bh	p h
cooper	k uː p ɐ
denis	d eː n ɪ s
feiertage	f ə iː ʁ t a g ə
israelische	ʔ ɪ s ʁ a eː l ɪ ʃ ə
kanns	k a n n s
martha	m a ʁ t a
mei	m aɪ̯
metro	m ɛ t ʁ oː
milliarde	m ɪ l l iː a ʁ d ə
mittelfeld	m ɪ t t ɛ l f ɛ l t
mom	m oː m
mtv	m t f
orgasmus	ʔ ɔ ʁ g a s m ʊ s
ots	ʔ ɔ t s
pas	p aː s
polo	p oː l oː
puh	p uː
ranking	ʁ a ŋ k ɪ ŋ
romeo	ʁ oː m eː oː
sim	z iː m
soul	z uː l
swiss	s v ɪ s s
verstösst	f ɛː ɐ ʃ t œ s s t
wiki	v iː k iː
wünsch	v ʏ n ʃ
özil	ʔ øː t s iː l
airbus	a eː ʁ b uː s
anderson	ʔ a n d ɛ ʁ z oː n
bedeutend	b ə d ɔ ɔʏ̯ t ɛ n t
blogs	b l ɔ k s
bo	b oː
dessau	d ɛ s z a oː
döner	d øː n ɐ
einschlafen	ʔ a eː n ʃ l aː f ə n
erschiessen	ʔ ɛː ɐ ʃ iː s z ə n
fiat	f iː a t
grey	g ʁ a eː
inter	ʔ ɪ n t ɐ
kontaktanzeigen	k ɔ n t a k t a n t s ə ɪ g ə n
kramer	k ʁ aː m ɐ
lea	l eː a
ludwigsburg	l ʊ t v ɪ k s b ʊ ʁ k
ni	n iː
nicolas	n iː k oː l a s
ortschaften	ʔ ɔ ʁ t s t s h a f t ə n
preussische	p ʁ ɔ ɔʏ̯ s z ɪ ʃ ə
qualifizierten	k v a l iː f iː t s iː ʁ t ə n
rick	ʁ ɪ k
ron	ʁ oː n
rt	ʁ t
second	z eː k ɔ n t
silver	z ɪ l v ɐ
sm	s m
sonja	z ɔ n j a
sozialisten	z oː t s iː a l ɪ s t ə n
swr	s v ʁ
tus	t uː s
vlt	f l t
wayne	v a eː n ə
winkler	v ɪ ŋ k l ɐ
öko	ʔ øː k oː
aa	aː
agnes	ʔ a g n ə s
begrüssung	b ə g ʁ ʏ s z ʊ ŋ
bernard	b ə ʁ n a ʁ t
checken	ç ɛ k ə n
ct	t s t
ds	t s
erneuerbaren	ʔ ɛː ɐ n ɔ ɔʏ̯ ɐ b a ʁ ə n
götz	g œ t s
jaja	j aː j a
kant	k a n t
kosovo	k oː z oː v oː
lego	l eː g oː
let	l eː t
limburg	l ɪ m b ʊ ʁ k
luise	l uː iː z ə
malaysia	m aː l a eː z iː a
much	m ʊ x
nba	n b aː
stadien	ʃ t a d iː ə n
sw	s v
ttip	t iː p
tunesien	t uː n ə s iː ə n
tweets	t v eː t s
ukrainische	ʔ ʊ k ʁ a eː n ɪ ʃ ə
unesco	ʔ ʊ n ʔ ɛ s k oː
vegane	v eː g a n ə
watson	v a t z oː n
äusserung	ɔ ɔʏ̯ s z ɐ ʊ ŋ
antibiotika	ʔ a n t iː b iː oː t iː k a
auswärts	ʔ a oː s v ɛ ʁ t s
awards	ʔ aː v a ʁ t s
bedeutender	b ə d ɔ ɔʏ̯ t ɛ n d ɐ
bullshit	b ʊ l l s iː t
chief	ç iː f
colin	k oː l ɪ n
dsl	t s l
dubai	d uː b a eː
elena	ʔ eː l eː n a
fiction	f ɪ k t s ɪ oː n
frey	f ʁ a eː
friends	f ʁ iː n t s
helena	h eː l eː n a
hillary	h ɪ l l a ʁ yː
kong	k ɔ ŋ
lat	l aː t
lucky	l ʊ k yː
merkels	m ɛ ʁ k ɛ l s
mod	m oː t
mon	m oː n
mum	m uː m
noah	n oː a
paulo	p a oː l oː
penny	p ɛ n n yː
preisträger	p ʁ a eː s t ʁ ɛ g ɐ
prix	p ʁ iː k s
reagierte	ʁ ə a g iː ʁ t ə
schweinsteiger	ʃ v a eː n s t ə ɪ g ɐ
suizid	z uː iː t s iː t
theaters	t eː a t ɛ ʁ s
theoretischen	t eː oː ʁ eː t ɪ ʃ ə n
trumps	t ʁ ʊ m p s
täuschen	t ɔ ɔʏ̯ ʃ ə n
again	ʔ aː g a ɪ n
auseinandersetzen	ʔ a oː s ʔ a eː n ʔ a n d ɛ ʁ z ɛ t s ə n
bissl	b ɪ s l
bsc	p s t s
cpu	t s p uː
depp	d ɛ p p
drück	d ʁ ʏ k
fertiggestellt	f ɛ ʁ t ɪ g ɛ s t ɛ l l t
gehn	g ə h n
gewissermassen	g ə v ɪ s z ɛ ʁ m a s z ə n
grant	g ʁ a n t
innenministerium	ʔ ɪ n n ɛ n m iː n ɪ s t ɐ iː ʊ m
lern	l ɛ ʁ n
lifestyle	l iː f ɛ s t yː l ə
lügenpresse	l yː g ɛ n p ʁ ɛ s z ə
magnus	m a g n uː s
mobbing	m ɔ b ɪ ŋ
scheissegal	ʃ a eː s z eː g a l
scheune	ʃ ɔ ɔʏ̯ n ə
sea	z eː a
setz	z ɛ t s
she	s h eː
sierra	z iː ʁ ʁ a
sofia	z oː f iː a
sosse	z ɔ s z ə
suv	z uː f
switch	s v ɪ t ç
sylvia	z ʏ l v iː a
theologischen	t eː oː l oː g ɪ ʃ ə n
too	t oː
toyota	t oː j oː t a
turbo	t ʊ ʁ b oː
veganer	v eː g a n ɐ
vers	f ɛː ɐ s
vorfreude	f oː ɐ f ʁ ɔ ɔʏ̯ d ə
why	v yː
amy	ʔ aː m yː
annette	ʔ a n n k ɛ t ə
army	ʔ a ʁ m yː
aschaffenburg	ʔ a ʃ a f f ɛ n b ʊ ʁ k
baumann	b a oː m a n n
beissen	b ə ʔ ɪ s z ə n
bobby	b ɔ b yː
carter	k a ʁ t ɐ
castle	k a s t l ə
chf	ç f
dietmar	d iː t m a ʁ
fe	f eː
ga	g aː
gange	g a ŋ ə
groko	g ʁ oː k oː
hack	h a k
henri	h ɛ n ʁ iː
hunter	h ʊ n t ɐ
jobcenter	j ɔ p t s ɛ n t ɐ
kick	k ɪ k
kl	k l
koma	k oː m a
legislaturperiode	l eː g ɪ s l a t ʊ ʁ p eː ʁ ɪ oː d ə
lucy	l uː t s yː
ministeriums	m iː n ɪ s t eː ʁ iː ʊ m s
models	m oː d ɛ l s
movie	m oː v iː j ə
must	m ʊ s t
mönch	m œ n ç
nationalismus	n aː t s ɪ oː n a l ɪ s m ʊ s
pedro	p ɛ d ʁ oː
promi	p ʁ oː m iː
quoten	k v oː t ə n
racing	ʁ aː t s ɪ ŋ
rex	ʁ eː k s
sachs	z a k s
short	s h ɔ ʁ t
sic	z iː k
under	ʔ ʊ n d ɐ
volksbank	v ɔ l k s b a ŋ k
weiters	v a eː t ɛ ʁ s
asia	ʔ aː z iː a
auswärtige	ʔ a oː s v ɛ ʁ t ɪ g ə
biathlon	b iː a t l oː n
bip	b iː p
blogger	b l ɔ g ɐ
blosse	b l ɔ s z ə
boulevard	b uː l eː v a ʁ t
british	b ʁ iː t ɪ s
bundespolizei	b ʊ n d ɛ s p oː l iː t s a eː
card	k a ʁ t
cooler	k uː l ɐ
crystal	t s ʁ ʏ s t a l
daniela	d a n iː l a
della	d ɛ l l a
dominik	d oː m iː n iː k
ebook	ʔ eː b oː k
features	f ə a t uː ɐ ə s
five	f iː f ə
freundlicher	f ʁ ɔ ɔʏ̯ n t l ɪ ç ɐ
gm	k m
hinterliess	h ɪ n t ɛ ʁ l iː s s
hochladen	h ɔ x l a d ə n
homburg	h ɔ m b ʊ ʁ k
investment	ʔ ɪ n v ɛ s t m ɛ n t
josé	j oː z eː
julie	j uː l iː j ə
lawrence	l a v ʁ ɛ n t s ə
lo	l oː
marvin	m a ʁ v ɪ n
masters	m a s t ɛ ʁ s
mikro	m ɪ k ʁ oː
mona	m oː n a
nancy	n a n t s yː
pep	p eː p
pforzheim	p͡f ɔ ʁ t s a eː m
pin	p iː n
rafael	ʁ aː f a eː l
random	ʁ a n d oː m
rauskommt	ʁ a oː s k ɔ m m t
rn	ʁ n
rob	ʁ oː p
schumann	ʃ uː m a n n
self	z ɛ l f
shops	s h ɔ p s
side	z iː d ə
vhs	f s
virginia	v ɪ ʁ g iː n iː a
want	v a n t
academy	ʔ aː k a d eː m yː
afx	ʔ a f k s
arno	ʔ a ʁ n oː
barry	b a ʁ ʁ yː
bautzen	b a oː t s ə n
blu	b l uː
brasilianischen	b ʁ aː z iː l iː a n ɪ ʃ ə n
brunner	b ʁ ʊ n n ɐ
cambridge	k a m b ʁ ɪ t g ə
cut	k uː t
dog	d oː k
einfällt	ʔ a eː n f ɛ l l t
elias	ʔ eː l iː a s
erschliessen	ʔ ɛː ɐ ʃ l iː s z ə n
erschliessung	ʔ ɛː ɐ ʃ l iː s z ʊ ŋ
freundschaften	f ʁ ɔ ɔʏ̯ n t s t s h a f t ə n
fsv	f s v
gates	g aː t ə s
gattungen	g a t ʊ ŋ ə n
gloria	g l oː ʁ iː a
haas	h aː s
hoffenheim	h ɔ f f ɛ n a eː m
hs	h s
hunderten	h ʊ n d ɛ ʁ t ə n
into	ʔ ɪ n t oː
jerry	j ɛ ʁ ʁ yː
joa	j oː a
mülheim	m ʏ l a eː m
navy	n aː v yː
oswald	ʔ ɔ s v a l t
petry	p ɛ t ʁ yː
prince	p ʁ ɪ n t s ə
quartett	k v a ʁ t k ɛ t
raab	ʁ aː p
radfahren	ʁ a t f a ʁ ə n
schmeisst	ʃ m a eː s s t
stadtwerke	ʃ t a t v ɛ ʁ k ə
söder	z øː d ɐ
technology	t ɛ ç n oː l oː g yː
town	t ɔ v n
vagina	v aː g iː n a
vip	v iː p
which	v ɪ ç
alba	ʔ a l b a
anfühlt	ʔ a n f yː l t
bachmann	b a x m a n n
beef	b ə ʔ eː f
bka	p k aː
brother	b ʁ ɔ t ɐ
coolen	k uː l ə n
development	d eː v eː l ɔ p m ɛ n t
diagnostik	d iː a g n ɔ s t iː k
eddie	ʔ ɛ d iː j ə
emily	ʔ eː m iː l yː
gabs	g a p s
giovanni	g iː oː v a n n iː
grande	g ʁ a n d ə
grössenordnung	g ʁ œ s z eː n ɔ ʁ d n ʊ ŋ
grösstes	g ʁ œ z s t ə s
gütersloh	g yː t ɛ ʁ s l oː
heart	h a ʁ t
holmes	h ɔ l m ə s
lotte	l ɔ t ə
machine	m a x ɪ n ə
marshall	m a ʁ s a l l
matthew	m a t t eː v
neukölln	n ɔ ɔʏ̯ k œ l l n
palmer	p a l m ɐ
pfarrkirche	p͡f a ʁ ʁ k ɪ ʁ ç ə
postet	p ɔ s t ə t
prioritäten	p ʁ iː oː ʁ iː t ɛː t ə n
probier	p ʁ oː b iː ɐ
range	ʁ a ŋ ə
rs	ʁ s
scho	ʃ oː
scholl	ʃ ɔ l l
shoppen	s h ɔ p p ə n
slam	s l aː m
steinbach	ʃ t a eː n b a x
tierheim	t iː ʁ a eː m
tools	t oː l s
zwickau	t s v ɪ k a oː
ansbach	ʔ a n s b a x
avenue	ʔ aː v eː n uː ə
baker	b aː k ɐ
ban	b aː n
ce	t s eː
contest	k ɔ n t ɛ s t
flüchtlingspolitik	f l ʏ ç t l ɪ ŋ s p oː l iː t iː k
fränkischen	f ʁ ɛ ŋ k ɪ ʃ ə n
god	g oː t
hunt	h ʊ n t
intellektuellen	ʔ ɪ n t ɛ l l ɛ k t uː ɛ l l ə n
jawohl	j aː v oː l
lanz	l a n t s
linkspartei	l ɪ ŋ k s p a ʁ t a eː
mad	m aː t
miles	m iː l ə s
nationalität	n aː t s ɪ oː n a l iː t ɛː t
neumarkt	n ɔ ɔʏ̯ m a ʁ k t
nokia	n oː k iː a
oberpfalz	ʔ oː b ɛ ʁ p͡f a l t s
olg	ʔ ɔ l k
philadelphia	f iː l a d ɛ l f iː a
pseudo	p s ɔ ɔʏ̯ d oː
rebecca	ʁ eː b ɛ k a
retro	ʁ ɛ t ʁ oː
roberto	ʁ oː b ɛ ʁ t oː
schmitz	ʃ m ɪ t s
sk	s k
sol	z oː l
steuert	ʃ t ɔ ɔʏ̯ ɐ t
ti	t iː
ticker	t ɪ k ɐ
tip	t iː p
trek	t ʁ eː k
troll	t ʁ ɔ l l
uv	ʔ uː f
virtuelle	v ɪ ʁ t uː ɛ l l ə
virtuellen	v ɪ ʁ t uː ɛ l l ə n
walk	v a l k
walking	v a l k ɪ ŋ
weinheim	v a eː n a eː m
altersvorsorge	ʔ a l t ɛ ʁ s v ɔ ʁ z ɔ ʁ g ə
anschliessende	ʔ a n ʃ l iː s z ɛ n d ə
arts	ʔ a ʁ t s
ausm	ʔ a oː s m
baue	b a oː ə
chan	ç aː n
chili	ç iː l iː
cod	k oː t
deutschlandweit	d ɔ ɔʏ̯ t͡ʃ l a n t v ə iː t
europäisches	ɔ ɔʏ̯ ʁ oː p ɛ ɪ ʃ ə s
gesundheits	g ə z ʊ n t a eː t s
gewinnspiel	g ə v ɪ n n s p iː l
gisela	g iː z eː l a
help	h ɛ l p
jon	j oː n
kenia	k eː n iː a
klassenerhalt	k l a s z eː n ɛ ʁ a l t
liverpool	l iː v ɛ ʁ p oː l
natalie	n a t a l iː j ə
nationalsozialistischen	n aː t s ɪ oː n a l z oː t s iː a l ɪ s t ɪ ʃ ə n
nutten	n ʊ t ə n
raf	ʁ aː f
remscheid	ʁ ɛ m ʃ a eː t
reus	ʁ ɔ ɔʏ̯ s
russell	ʁ ʊ s z ɛ l l
stellenweise	ʃ t ɛ l l ɛ n v a eː z ə
tab	t aː p
vienna	v iː n n a
water	v aː t ɐ
webcam	v ɛ p k aː m
weissem	v a eː s z ə m
wilfried	v ɪ l f ʁ iː t
xvi	k s v iː
ziegler	t s iː g l ɐ
alexa	ʔ aː l eː k s a
astrid	ʔ a s t ʁ iː t
banking	b a ŋ k ɪ ŋ
busfahrer	b ʊ s f a ʁ ɐ
chrome	ç ʁ oː m ə
clans	t s l a n s
diamanten	d iː a m a n t ə n
ems	ʔ ɛ m s
erscheinungsbild	ʔ ɛː ɐ ʃ a eː n ʊ ŋ s b ɪ l t
esslingen	ʔ ɛ s s l ɪ ŋ ə n
eventuelle	ʔ eː v ɛ n t uː ɛ l l ə
flat	f l aː t
fusse	f ʊ s z ə
graffiti	g ʁ a f f iː t iː
ivan	ʔ iː v a n
jetz	j ɛ t s
julien	j uː l iː ə n
kat	k aː t
larry	l a ʁ ʁ yː
lex	l eː k s
margaret	m a ʁ g a ʁ ə t
millionär	m ɪ l l ɪ oː n ɛ ʁ
need	n eː t
nora	n oː ʁ a
philippe	f iː l ɪ p p ə
president	p ʁ eː z iː d ɛ n t
rich	ʁ ɪ ç
room	ʁ oː m
rosenheim	ʁ oː z ɛ n a eː m
saisonende	z a eː z oː n ɛ n d ə
schweinfurt	ʃ v a eː n f ʊ ʁ t
sehn	z eː n
series	z ɐ iː ə s
small	s m a l l
sozialdemokratie	z oː t s iː a l d eː m ɔ k ʁ a t iː j ə
stephanie	ʃ t ɛ f a n iː j ə
than	t aː n
tokyo	t oː k yː oː
valentin	v a l ɛ n t ɪ n
very	f ɛː ɐ ʔ yː
view	v iː v
were	v ɐ ə
äusserlich	ɔ ɔʏ̯ s z ɐ l ɪ ç
blossen	b l ɔ s z ə n
contra	k ɔ n t ʁ a
cops	k ɔ p s
corps	k ɔ ʁ p s
crazy	t s ʁ aː t s yː
drk	d ʁ k
drohne	d ʁ oː n ə
egon	ʔ eː g oː n
erhard	ʔ ɛː ɐ h a ʁ t
ft	f t
grace	g ʁ aː t s ə
herman	h eː ɐ m aː n
hinbekommen	h ɪ n b ə k ɔ m m ə n
homosexuellen	h oː m oː z eː k s uː ɛ l l ə n
hu	h uː
häfen	h ɛː f ə n
intellektuelle	ʔ ɪ n t ɛ l l ɛ k t uː ɛ l l ə
jana	j aː n a
jules	j uː l ə s
kitas	k iː t a s
klinikum	k l iː n iː k uː m
kopp	k ɔ p
learning	l ə a ʁ n ɪ ŋ
löw	l øː v
map	m aː p
merz	m ɛ ʁ t s
mk	m k
musikvideo	m uː z ɪ k v iː d ə oː
nathan	n a t a n
neonazi	n ə oː n a t s iː
pl	p l
rassisten	ʁ a s z ɪ s t ə n
raymond	ʁ a eː m ɔ n t
rechtsextremismus	ʁ ɛ ç t z ɛ k s t ʁ eː m ɪ s m ʊ s
rückspiel	ʁ ʏ k s p iː l
schlesien	ʃ l ə s iː ə n
stella	ʃ t ɛ l l a
things	t ɪ ŋ s
warren	v a ʁ ʁ ə n
wi	v iː
ablaufen	ʔ a p l a oː f ə n
abzuschliessen	ʔ a p t s uː ʃ l iː s z ə n
animation	ʔ a n ʔ iː m a t s ɪ oː n
ao	aʊ̯
association	ʔ a s z oː t s iː a t s ɪ oː n
baumwolle	b a oː m v ɔ l l ə
bridge	b ʁ ɪ t g ə
brooklyn	b ʁ oː k l yː n
bundesverband	b ʊ n d ɛ s v ɛ ʁ b a n t
cockpit	k ɔ k p iː t
cyber	t s yː b ɐ
dialoge	d iː a l oː g ə
doll	d ɔ l l
elvis	ʔ ɛ l v iː s
fl	f l
gesetzentwurf	g ə z ɛ t s ɛ n t v ʊ ʁ f
gran	g ʁ aː n
